Time,Susceptible,Infected,Recovered/Deaths,Country
2020-07-02,493645,1309648,7682091,Belarus
2020-07-03,486989,1280943,7717453,Belarus
2020-07-04,480559,1252782,7752044,Belarus
2020-07-05,468343,1198072,7818969,Belarus
2020-07-06,462544,1171510,7851330,Belarus
2020-07-07,456942,1145467,7882976,Belarus
2020-07-08,446301,1094912,7944171,Belarus
2020-07-09,441251,1070386,7973748,Belarus
2020-07-10,436372,1046351,8002661,Belarus
2020-07-11,431660,1022802,8030923,Belarus
2020-07-12,422707,977132,8085545,Belarus
2020-07-13,418457,954998,8111930,Belarus
2020-07-14,414350,933321,8137714,Belarus
2020-07-15,406543,891314,8187528,Belarus
2020-07-16,402833,870969,8211582,Belarus
2020-07-17,399246,851055,8235083,Belarus
2020-07-18,395777,831565,8258043,Belarus
2020-07-19,389172,793828,8302385,Belarus
2020-07-20,386028,775567,8323790,Belarus
2020-07-21,382983,757702,8344699,Belarus
2020-07-22,380034,740226,8365124,Belarus
2020-07-23,374407,706415,8404563,Belarus
2020-07-24,371720,690066,8423598,Belarus
2020-07-25,369114,674078,8442192,Belarus
2020-07-26,364127,643161,8478096,Belarus
2020-07-27,361740,628217,8495427,Belarus
2020-07-28,359420,613607,8512358,Belarus
2020-07-29,357163,599324,8528897,Belarus
2020-07-30,352829,571712,8560843,Belarus
2020-07-31,350747,558368,8576270,Belarus
2020-08-01,348722,545318,8591345,Belarus
2020-08-02,344839,520078,8620467,Belarus
2020-08-03,342978,507879,8634527,Belarus
2020-08-04,341170,495953,8648262,Belarus
2020-08-05,339412,484295,8661677,Belarus
2020-08-06,336046,461765,8687574,Belarus
2020-08-07,334434,450883,8700068,Belarus
2020-08-08,332868,440250,8712266,Belarus
2020-08-09,329872,419710,8735803,Belarus
2020-08-10,328438,409793,8747153,Belarus
2020-08-11,327046,400107,8758232,Belarus
2020-08-12,325694,390646,8769045,Belarus
2020-08-13,323107,372379,8789898,Belarus
2020-08-14,321870,363566,8799949,Belarus
2020-08-15,320669,354958,8809757,Belarus
2020-08-16,319502,346554,8819328,Belarus
2020-08-17,317270,330333,8837781,Belarus
2020-08-18,316202,322509,8846673,Belarus
2020-08-19,315164,314870,8855350,Belarus
2020-08-20,313177,300129,8872079,Belarus
2020-08-21,312225,293019,8880141,Belarus
2020-08-22,311299,286076,8888009,Belarus
2020-08-23,310399,279298,8895687,Belarus
2020-08-24,308671,266218,8910496,Belarus
2020-08-25,307841,259907,8917636,Belarus
2020-08-26,307033,253744,8924607,Belarus
2020-08-27,305477,241847,8938060,Belarus
2020-08-28,304727,236105,8944552,Belarus
2020-08-29,303995,230496,8950893,Belarus
2020-08-30,303280,225015,8957089,Belarus
2020-08-31,301897,214425,8969063,Belarus
2020-09-01,301227,209309,8974848,Belarus
2020-09-02,300575,204311,8980499,Belarus
2020-09-03,299318,194658,8991408,Belarus
2020-09-04,298714,189999,8996671,Belarus
2020-09-05,298125,185449,9001811,Belarus
2020-09-06,297551,181006,9006828,Belarus
2020-09-07,296447,172431,9016507,Belarus
2020-09-08,295916,168295,9021174,Belarus
2020-09-09,295399,164257,9025729,Belarus
2020-09-10,294895,160316,9030173,Belarus
2020-09-11,293927,152715,9038743,Belarus
2020-09-12,293462,149051,9042872,Belarus
2020-09-13,293009,145475,9046900,Belarus
2020-09-14,292139,138581,9054664,Belarus
2020-09-15,291721,135259,9058404,Belarus
2020-09-16,291314,132018,9062053,Belarus
2020-09-17,290918,128856,9065611,Belarus
2020-09-18,290156,122760,9072468,Belarus
2020-09-19,289790,119823,9075771,Belarus
2020-09-20,289434,116958,9078993,Belarus
2020-09-21,288749,111434,9085201,Belarus
2020-09-22,288420,108773,9088192,Belarus
2020-09-23,288099,106176,9091110,Belarus
2020-09-24,287787,103642,9093956,Belarus
2020-09-25,287185,98754,9099445,Belarus
2020-09-26,286895,96398,9102091,Belarus
2020-09-27,286613,94098,9104674,Belarus
2020-09-28,286069,89659,9109657,Belarus
2020-09-29,285806,87516,9112062,Belarus
2020-09-30,285550,85424,9114411,Belarus
2020-10-01,285299,83379,9116706,Belarus
2020-10-02,284815,79428,9121142,Belarus
2020-10-03,284581,77519,9123285,Belarus
2020-10-04,284352,75654,9125378,Belarus
2020-10-05,284129,73833,9127422,Belarus
2020-10-06,283700,70319,9131366,Belarus
2020-10-07,283493,68624,9133268,Belarus
2020-10-08,283291,66969,9135125,Belarus
2020-10-09,282902,63777,9138706,Belarus
2020-10-10,282714,62238,9140432,Belarus
2020-10-11,282532,60736,9142116,Belarus
2020-10-12,282354,59271,9143760,Belarus
2020-10-13,282011,56446,9146928,Belarus
2020-10-14,281846,55085,9148454,Belarus
2020-10-15,281685,53757,9149943,Belarus
2020-10-16,281375,51198,9152811,Belarus
2020-10-17,281226,49966,9154193,Belarus
2020-10-18,281081,48763,9155540,Belarus
2020-10-19,280939,47591,9156854,Belarus
2020-10-20,280667,45331,9159386,Belarus
2020-10-21,280536,44243,9160605,Belarus
2020-10-22,280408,43182,9161795,Belarus
2020-10-23,280162,41136,9164086,Belarus
2020-10-24,280044,40151,9165190,Belarus
2020-10-25,279929,39190,9166266,Belarus
2020-10-26,279816,38252,9167317,Belarus
2020-10-27,279599,36443,9169342,Belarus
2020-10-28,279495,35572,9170318,Belarus
2020-10-29,279393,34721,9171271,Belarus
2020-10-30,279293,33890,9172201,Belarus
2020-10-31,279101,32286,9173997,Belarus
2020-11-01,279009,31512,9174863,Belarus
2020-11-02,278918,30756,9175710,Belarus
2020-11-03,278743,29294,9177347,Belarus
2020-11-04,278659,28589,9178137,Belarus
2020-11-05,278576,27900,9178908,Belarus
2020-11-06,278496,27228,9179661,Belarus
2020-11-07,278341,25932,9181112,Belarus
2020-11-08,278266,25307,9181811,Belarus
2020-11-09,278193,24698,9182493,Belarus
2020-03-05,11320941,42916,58209,Belgium
2020-03-06,11314381,47702,59984,Belgium
2020-03-07,11309608,51184,61275,Belgium
2020-03-08,11301793,56883,63391,Belgium
2020-03-09,11293116,63209,65742,Belgium
2020-03-10,11286806,67808,67452,Belgium
2020-03-11,11276477,75335,70255,Belgium
2020-03-12,11265011,83687,73368,Belgium
2020-03-13,11256677,89756,75634,Belgium
2020-03-14,11243045,99679,79343,Belgium
2020-03-15,11227931,110672,83463,Belgium
2020-03-16,11216957,118651,86458,Belgium
2020-03-17,11199024,131683,91359,Belgium
2020-03-18,11179159,146113,96795,Belgium
2020-03-19,11164742,156580,100744,Belgium
2020-03-20,11141194,173668,107204,Belgium
2020-03-21,11115128,192569,114369,Belgium
2020-03-22,11096226,206265,119575,Belgium
2020-03-23,11065386,228591,128089,Belgium
2020-03-24,11031305,253234,137527,Belgium
2020-03-25,11006633,271054,144379,Belgium
2020-03-26,10966461,300035,155571,Belgium
2020-03-27,10937423,320957,163687,Belgium
2020-03-28,10890221,354920,176926,Belgium
2020-03-29,10838423,392101,191542,Belgium
2020-03-30,10801160,418790,202117,Belgium
2020-03-31,10740738,461987,219341,Belgium
2020-04-01,10674391,509327,238349,Belgium
2020-04-02,10626603,543367,252097,Belgium
2020-04-03,10549206,598393,274468,Belgium
2020-04-04,10464513,658448,299106,Belgium
2020-04-05,10403766,701414,316887,Belgium
2020-04-06,10305883,770437,345746,Belgium
2020-04-07,10199507,845142,377417,Belgium
2020-04-08,10123671,898194,400202,Belgium
2020-04-09,10002252,982761,437053,Belgium
2020-04-10,9871314,1073429,477324,Belgium
2020-04-11,9778564,1137312,506190,Belgium
2020-04-12,9631016,1238347,552703,Belgium
2020-04-13,9473095,1345668,603304,Belgium
2020-04-14,9361919,1420728,639420,Belgium
2020-04-15,9186254,1538589,697223,Belgium
2020-04-16,8999981,1662420,759666,Belgium
2020-04-17,8869991,1748052,804024,Belgium
2020-04-18,8666504,1880710,874852,Belgium
2020-04-19,8525342,1971691,925033,Belgium
2020-04-20,8305696,2111481,1004889,Belgium
2020-04-21,8077084,2254597,1090386,Belgium
2020-04-22,7920029,2351462,1150575,Belgium
2020-04-23,7678060,2498301,1245705,Belgium
2020-04-24,7429221,2646162,1346684,Belgium
2020-04-25,7259998,2744815,1417253,Belgium
2020-04-26,7001983,2892130,1527953,Belgium
2020-04-27,6740019,3037648,1644400,Belgium
2020-04-28,6563823,3133077,1725167,Belgium
2020-04-29,6298240,3272918,1850908,Belgium
2020-04-30,6032456,3407628,1981982,Belgium
2020-05-01,5855949,3493902,2072215,Belgium
2020-05-02,5593483,3616946,2211638,Belgium
2020-05-03,5335388,3731007,2355672,Belgium
2020-05-04,5166564,3801395,2454108,Belgium
2020-05-05,4918288,3898565,2605213,Belgium
2020-05-06,4676555,3985481,2760030,Belgium
2020-05-07,4519363,4037642,2865061,Belgium
2020-05-08,4289950,4107125,3024991,Belgium
2020-05-09,4068638,4166053,3187376,Belgium
2020-05-10,3925812,4199477,3296777,Belgium
2020-05-11,3718911,4240872,3462284,Belgium
2020-05-12,3585991,4262695,3573380,Belgium
2020-05-13,3394294,4286905,3740867,Belgium
2020-05-14,3211937,4301102,3909027,Belgium
2020-05-15,3095587,4305152,4021328,Belgium
2020-05-16,2928885,4303373,4189808,Belgium
2020-05-17,2771491,4292549,4358026,Belgium
2020-05-18,2671653,4280546,4469868,Belgium
2020-05-19,2529356,4255763,4636948,Belgium
2020-05-20,2395728,4223386,4802952,Belgium
2020-05-21,2311268,4197909,4912889,Belgium
2020-05-22,2191170,4154395,5076501,Belgium
2020-05-23,2078499,4105221,5238347,Belgium
2020-05-24,2007271,4069666,5345130,Belgium
2020-05-25,1906366,4012353,5503347,Belgium
2020-05-26,1812151,3950798,5659117,Belgium
2020-05-27,1752797,3907707,5761563,Belgium
2020-05-28,1668580,3840412,5913074,Belgium
2020-05-29,1589733,3770401,6061932,Belgium
2020-05-30,1539939,3722463,6159665,Belgium
2020-05-31,1469109,3649000,6303958,Belgium
2020-06-01,1402590,3574041,6445435,Belgium
2020-06-02,1360475,3523427,6538164,Belgium
2020-06-03,1300429,3446798,6674839,Belgium
2020-06-04,1262367,3395373,6764326,Belgium
2020-06-05,1208050,3317929,6896087,Belgium
2020-06-06,1156885,3240325,7024857,Belgium
2020-06-07,1124440,3188598,7109029,Belgium
2020-06-08,1078169,3111136,7232761,Belgium
2020-06-09,1034681,3033936,7353449,Belgium
2020-06-10,1007198,2982656,7432212,Belgium
2020-06-11,968206,2906049,7547811,Belgium
2020-06-12,931890,2829822,7660355,Belgium
2020-06-13,909177,2779199,7733690,Belgium
2020-06-14,877398,2703507,7841162,Belgium
2020-06-15,847951,2628473,7945642,Belgium
2020-06-16,829311,2579085,8013671,Belgium
2020-06-17,802747,2506008,8113312,Belgium
2020-06-18,777757,2434195,8210115,Belgium
2020-06-19,761917,2387050,8273099,Belgium
2020-06-20,739314,2317466,8365286,Belgium
2020-06-21,718014,2249278,8454774,Belgium
2020-06-22,704495,2204613,8512959,Belgium
2020-06-23,685174,2138822,8598070,Belgium
2020-06-24,666937,2074499,8680630,Belgium
2020-06-25,655347,2032438,8734282,Belgium
2020-06-26,649715,2011654,8760698,Belgium
2020-04-04,-820628,874345,329354,Belize
2020-04-05,-864247,891345,355973,Belize
2020-04-06,-911155,911081,383144,Belize
2020-04-07,-961791,933906,410955,Belize
2020-04-08,-1016705,960269,439507,Belize
2020-04-09,-1061094,982688,461476,Belize
2020-04-10,-1125160,1016618,491613,Belize
2020-04-11,-1196068,1056264,522875,Belize
2020-04-12,-1274634,1102290,555414,Belize
2020-04-13,-1361693,1155363,589401,Belize
2020-04-14,-1459047,1217030,625087,Belize
2020-04-15,-1540442,1270348,653165,Belize
2020-04-16,-1663035,1353425,692680,Belize
2020-04-17,-1805832,1453890,735013,Belize
2020-04-18,-1974242,1576590,780722,Belize
2020-04-19,-2175374,1727951,830494,Belize
2020-04-20,-2354496,1866471,871096,Belize
2020-04-21,-2642762,2095198,930634,Belize
2020-04-22,-3013373,2398269,998174,Belize
2020-04-23,-3511064,2817619,1076516,Belize
2020-04-24,-4211765,3424876,1169959,Belize
2020-04-25,-5275038,4371848,1286260,Belize
2020-04-26,-6553324,5538908,1397486,Belize
2020-04-27,-9793259,8572678,1603651,Belize
2020-04-28,-20155359,18563275,1975155,Belize
2020-04-29,-125891388,123357342,2917117,Belize
2020-03-30,10655753,611717,217576,Benin
2020-03-31,10603992,646327,234728,Benin
2020-04-01,10549587,682614,252845,Benin
2020-04-02,10480677,728441,275928,Benin
2020-04-03,10420122,768586,296338,Benin
2020-04-04,10356650,810535,317862,Benin
2020-04-05,10276571,863258,345218,Benin
2020-04-06,10206434,909255,369357,Benin
2020-04-07,10133084,957182,394780,Benin
2020-04-08,10040685,1017296,427066,Benin
2020-04-09,9959940,1069589,455518,Benin
2020-04-10,9875717,1123895,485435,Benin
2020-04-11,9769984,1191716,523346,Benin
2020-04-12,9677942,1250429,556675,Benin
2020-04-13,9582301,1311108,591637,Benin
2020-04-14,9462769,1386461,635816,Benin
2020-04-15,9359198,1451306,674542,Benin
2020-04-16,9252048,1517944,715054,Benin
2020-04-17,9141356,1586294,757397,Benin
2020-04-18,9003919,1670441,810687,Benin
2020-04-19,8885626,1742211,857209,Benin
2020-04-20,8763998,1815351,905698,Benin
2020-04-21,8613774,1904739,966534,Benin
2020-04-22,8485158,1980405,1019483,Benin
2020-04-23,8353557,2056971,1074519,Benin
2020-04-24,8191737,2149927,1143382,Benin
2020-04-25,8053613,2228262,1203172,Benin
2020-04-26,7912824,2307082,1265140,Benin
2020-04-27,7740787,2401896,1342363,Benin
2020-04-28,7595195,2480772,1409080,Benin
2020-04-29,7447884,2559237,1477926,Benin
2020-04-30,7269238,2652492,1563317,Benin
2020-05-01,7119125,2729164,1636758,Benin
2020-05-02,6968168,2804641,1712237,Benin
2020-05-03,6816624,2878703,1789720,Benin
2020-05-04,6634351,2965410,1885286,Benin
2020-05-05,6482391,3035627,1967028,Benin
2020-05-06,6330623,3103792,2050632,Benin
2020-05-07,6149076,3182631,2153339,Benin
2020-05-08,5998525,3245674,2240847,Benin
2020-05-09,5848872,3306139,2330035,Benin
2020-05-10,5670764,3375096,2439186,Benin
2020-05-11,5523801,3429409,2531836,Benin
2020-05-12,5378371,3480732,2625944,Benin
2020-05-13,5206134,3538223,2740690,Benin
2020-05-14,5064708,3582608,2837730,Benin
2020-05-15,4925375,3623703,2935968,Benin
2020-05-16,4761164,3668574,3055308,Benin
2020-05-17,4626991,3702195,3155861,Benin
2020-05-18,4495399,3732337,3257311,Benin
2020-05-19,4366527,3758963,3359556,Benin
2020-05-20,4215654,3786241,3483152,Benin
2020-05-21,4093215,3805062,3586769,Benin
2020-05-22,3973890,3820327,3690830,Benin
2020-05-23,3834954,3833969,3816124,Benin
2020-05-24,3722665,3841584,3920797,Benin
2020-05-25,3656789,3844573,3983685,Benin
2020-03-24,347203,273079,134111,Bhutan
2020-03-25,356314,256547,141531,Bhutan
2020-03-26,365086,240803,148503,Bhutan
2020-03-27,373515,225828,155050,Bhutan
2020-03-28,381595,211607,161190,Bhutan
2020-03-29,396709,185358,172326,Bhutan
2020-03-30,403743,173290,177359,Bhutan
2020-03-31,410433,161900,182059,Bhutan
2020-04-01,416783,151166,186444,Bhutan
2020-04-02,422797,141062,190533,Bhutan
2020-04-03,428485,131565,194342,Bhutan
2020-04-04,438914,114284,201195,Bhutan
2020-04-05,443678,106443,204272,Bhutan
2020-04-06,448158,99095,207140,Bhutan
2020-04-07,452368,92209,209815,Bhutan
2020-04-08,456324,85758,212310,Bhutan
2020-04-09,460036,79723,214633,Bhutan
2020-04-10,466773,68818,218801,Bhutan
2020-04-11,469820,63908,220665,Bhutan
2020-04-12,472666,59333,222393,Bhutan
2020-04-13,475323,55074,223996,Bhutan
2020-04-14,477800,51112,225480,Bhutan
2020-04-15,480109,47428,226856,Bhutan
2020-04-16,484260,40821,229312,Bhutan
2020-04-17,486124,37861,230408,Bhutan
2020-04-18,487859,35107,231426,Bhutan
2020-04-19,489476,32543,232374,Bhutan
2020-04-20,490982,30156,233254,Bhutan
2020-04-21,493685,25880,234828,Bhutan
2020-04-22,494894,23970,235529,Bhutan
2020-04-23,496015,22201,236177,Bhutan
2020-04-24,497055,20561,236776,Bhutan
2020-04-25,498018,19044,237330,Bhutan
2020-04-26,498911,17640,237842,Bhutan
2020-04-27,500504,15136,238752,Bhutan
2020-04-28,501214,14021,239158,Bhutan
2020-04-29,501874,12985,239534,Bhutan
2020-04-30,502487,12022,239883,Bhutan
2020-05-01,503057,11127,240208,Bhutan
2020-05-02,503586,10297,240509,Bhutan
2020-05-03,504530,8817,241046,Bhutan
2020-05-04,504950,8159,241284,Bhutan
2020-05-05,505338,7550,241504,Bhutan
2020-05-06,505697,6987,241708,Bhutan
2020-05-07,506029,6468,241895,Bhutan
2020-05-08,506336,5987,242069,Bhutan
2020-05-09,506883,5132,242378,Bhutan
2020-05-10,507127,4750,242516,Bhutan
2020-05-11,507354,4395,242644,Bhutan
2020-05-12,507564,4066,242762,Bhutan
2020-05-13,507759,3761,242872,Bhutan
2020-05-14,508106,3218,243068,Bhutan
2020-05-15,508261,2977,243155,Bhutan
2020-05-16,508403,2754,243235,Bhutan
2020-05-17,508535,2548,243310,Bhutan
2020-05-18,508656,2358,243378,Bhutan
2020-05-19,508769,2182,243441,Bhutan
2020-05-20,508969,1870,243554,Bhutan
2020-05-21,509058,1730,243604,Bhutan
2020-05-22,509141,1601,243651,Bhutan
2020-05-23,509218,1480,243694,Bhutan
2020-05-24,509289,1369,243734,Bhutan
2020-05-25,509355,1266,243771,Bhutan
2020-05-26,509472,1083,243837,Bhutan
2020-05-27,509524,1002,243866,Bhutan
2020-05-28,509572,927,243893,Bhutan
2020-05-29,509616,858,243918,Bhutan
2020-05-30,509657,794,243941,Bhutan
2020-05-31,509695,735,243963,Bhutan
2020-06-01,509763,629,244001,Bhutan
2020-06-02,509793,582,244017,Bhutan
2020-06-03,509821,538,244033,Bhutan
2020-06-04,509847,498,244048,Bhutan
2020-06-05,509871,460,244061,Bhutan
2020-06-06,509914,393,244085,Bhutan
2020-06-07,509933,364,244096,Bhutan
2020-06-08,509950,337,244106,Bhutan
2020-06-09,509966,311,244115,Bhutan
2020-06-10,509981,288,244123,Bhutan
2020-06-11,509995,267,244131,Bhutan
2020-06-12,510019,229,244145,Bhutan
2020-06-13,510030,211,244151,Bhutan
2020-06-14,510041,195,244157,Bhutan
2020-06-15,510050,181,244162,Bhutan
2020-06-16,510059,167,244167,Bhutan
2020-06-17,510067,154,244171,Bhutan
2020-06-18,510081,132,244179,Bhutan
2020-06-19,510088,122,244183,Bhutan
2020-06-20,510093,113,244186,Bhutan
2020-06-21,510099,104,244189,Bhutan
2020-06-22,510104,97,244192,Bhutan
2020-06-23,510108,89,244195,Bhutan
2020-06-24,510117,77,244199,Bhutan
2020-06-25,510120,71,244201,Bhutan
2020-06-26,510124,66,244203,Bhutan
2020-06-27,510127,61,244205,Bhutan
2020-06-28,510130,56,244207,Bhutan
2020-06-29,510135,48,244210,Bhutan
2020-06-30,510138,44,244211,Bhutan
2020-07-01,510140,41,244212,Bhutan
2020-07-02,510142,38,244213,Bhutan
2020-07-03,510143,35,244214,Bhutan
2020-07-04,510145,32,244215,Bhutan
2020-07-05,510148,27,244217,Bhutan
2020-07-06,510149,25,244218,Bhutan
2020-07-07,510151,24,244218,Bhutan
2020-07-08,510152,22,244219,Bhutan
2020-07-09,510153,20,244220,Bhutan
2020-07-10,510154,19,244220,Bhutan
2020-07-11,510156,16,244221,Bhutan
2020-07-12,510156,15,244222,Bhutan
2020-07-13,510157,13,244222,Bhutan
2020-07-14,510158,12,244222,Bhutan
2020-07-15,510158,11,244223,Bhutan
2020-07-16,510159,10,244223,Bhutan
2020-07-17,510160,9,244224,Bhutan
2020-07-18,510161,8,244224,Bhutan
2020-07-19,510161,7,244224,Bhutan
2020-07-20,510161,7,244224,Bhutan
2020-07-21,510162,6,244225,Bhutan
2020-07-22,510162,5,244225,Bhutan
2020-07-23,510162,5,244225,Bhutan
2020-07-24,510163,5,244225,Bhutan
2020-07-25,510163,4,244225,Bhutan
2020-07-26,510163,4,244225,Bhutan
2020-07-27,510163,4,244225,Bhutan
2020-07-28,510164,3,244226,Bhutan
2020-07-29,510164,3,244226,Bhutan
2020-07-30,510164,3,244226,Bhutan
2020-07-31,510164,2,244226,Bhutan
2020-08-01,510164,2,244226,Bhutan
2020-08-02,510165,2,244226,Bhutan
2020-08-03,510165,1,244226,Bhutan
2020-08-04,510165,1,244226,Bhutan
2020-08-05,510165,1,244226,Bhutan
2020-08-06,510165,1,244226,Bhutan
2020-08-07,510165,1,244226,Bhutan
2020-08-08,510165,1,244227,Bhutan
2020-08-09,510165,1,244227,Bhutan
2020-08-10,510165,1,244227,Bhutan
2020-08-11,510165,1,244227,Bhutan
2020-08-12,510165,0,244227,Bhutan
2020-08-13,510165,0,244227,Bhutan
2020-08-14,510165,0,244227,Bhutan
2020-08-15,510165,0,244227,Bhutan
2020-08-16,510166,0,244227,Bhutan
2020-08-17,510166,0,244227,Bhutan
2020-08-18,510166,0,244227,Bhutan
2020-08-19,510166,0,244227,Bhutan
2020-08-20,510166,0,244227,Bhutan
2020-08-21,510166,0,244227,Bhutan
2020-08-22,510166,0,244227,Bhutan
2020-08-23,510166,0,244227,Bhutan
2020-08-24,510166,0,244227,Bhutan
2020-08-25,510166,0,244227,Bhutan
2020-08-26,510166,0,244227,Bhutan
2020-08-27,510166,0,244227,Bhutan
2020-08-28,510166,0,244227,Bhutan
2020-08-29,510166,0,244227,Bhutan
2020-08-30,510166,0,244227,Bhutan
2020-08-31,510166,0,244227,Bhutan
2020-09-01,510166,0,244227,Bhutan
2020-09-02,510166,0,244227,Bhutan
2020-09-03,510166,0,244227,Bhutan
2020-09-04,510166,0,244227,Bhutan
2020-09-05,510166,0,244227,Bhutan
2020-09-06,510166,0,244227,Bhutan
2020-09-07,510166,0,244227,Bhutan
2020-09-08,510166,0,244227,Bhutan
2020-09-09,510166,0,244227,Bhutan
2020-09-10,510166,0,244227,Bhutan
2020-09-11,510166,0,244227,Bhutan
2020-09-12,510166,0,244227,Bhutan
2020-09-13,510166,0,244227,Bhutan
